,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,SUM
A10,0.4992359746780179,0.0,0.0,0.12704649639816634,0.0004365858982754857,0.0,0.0,0.0,0.0013097576948264572,0.0,0.0021829294913774284,0.015062213490504257,0.0336171141672124,0.015062213490504257,0.0004365858982754857,0.0004365858982754857,0.00021829294913774285,0.0,0.0,0.006767081423270029,0.0626500764025322,0.0032743942370661427,0.0026195153896529143,0.01920977952412137,0.038637851997380485,0.015498799388779742,0.0,0.038637851997380485,0.0809866841301026,0.0,0.0366732154551408,1.0
A9,0.19710669077757687,0.0,0.0,0.5852923447860157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21760096443640747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A46,0.37032258064516127,0.0,0.0,0.5645161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8a,0.43964737793851716,0.08838155515370705,0.31329113924050633,0.13969258589511754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A8b,0.2730235194105979,0.014735052422782658,0.10838764522527629,0.44375177103995467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601020119013885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A47L,0.340759782919166,0.015424164524421594,0.0,0.6438160525564125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A47M,0.4783226723525231,0.05828002842928216,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032693674484719264,0.04975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A45,0.7386363636363636,0.01461038961038961,0.0,0.24675324675324675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProM,0.4217732884399551,0.21189674523007856,0.0,0.003591470258136925,0.11447811447811448,0.0,0.001122334455667789,0.0,0.010325476992143659,0.0,0.0,0.0,0.0,0.0,0.0,0.039057239057239054,0.13378226711560046,0.0,0.0,0.0,0.0,0.0,0.0,0.06397306397306397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
A32V,0.2816399286987522,0.0,0.0,0.07754010695187166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408199643493762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A32D,0.3925596890616324,0.0,0.0,0.028872848417545807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785674625208218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A14,0.18693508627773212,0.0,0.0,0.419063270336894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3582580115036976,0.0,0.020542317173377157,0.0,0.015201314708299097,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A24a,0.7615740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22592592592592592,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A24b,0.42099487929773227,0.0,0.0032918800292611556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4070958302852963,0.1686174103877103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A24cd,0.42577216871471274,0.02889405513118565,0.0009963467286615742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14911989372301562,0.39521753570242446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A25,0.3615023474178404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17788210745957225,0.0,0.3145539906103286,0.0,0.14606155451225875,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A11L,0.3242009132420091,0.0,0.0,0.5989345509893456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07686453576864535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A11M,0.14749034749034748,0.0,0.0,0.6301158301158302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22239382239382238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A13L,0.43032568072610783,0.003203416978109984,0.0,0.2952482648158035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04805125467164976,0.0,0.203416978109984,0.019754404698344902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A13M,0.27958115183246074,0.0,0.0,0.22408376963350785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36858638743455496,0.0,0.1130890052356021,0.0,0.014659685863874346,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gu,0.1982537236774525,0.108371854134566,0.0,0.0030816640986132513,0.1027221366204417,0.0,0.0,0.0,0.19311761684643042,0.0,0.0,0.0,0.0,0.0,0.0,0.05957883923985619,0.08063687724704674,0.0,0.0,0.0,0.0,0.0,0.0,0.2542372881355932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Opro,0.29747596153846156,0.09435096153846154,0.0,0.045072115384615384,0.0,0.0,0.0,0.0,0.025240384615384616,0.0,0.0,0.0,0.01141826923076923,0.0,0.0,0.2704326923076923,0.019230769230769232,0.0,0.0,0.003605769230769231,0.0,0.0,0.0,0.15084134615384615,0.08233173076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OPAl,0.5386266094420601,0.0,0.0,0.12660944206008584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01072961373390558,0.0,0.0,0.002145922746781116,0.0,0.0,0.0,0.08798283261802575,0.1223175965665236,0.09227467811158799,0.0,0.0,0.0,0.019313304721030045,0.0,0.0,1.0
A6D,0.5106422703510082,0.1446975354742345,0.24085138162808065,0.0,0.08793876026885736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015870052277819267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
A6M,0.1613141380583241,0.2967884828349945,0.2823920265780731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25950535252860835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A6V,0.7070151306740028,0.1448876662081614,0.0,0.0004585052728106373,0.14099037138927098,0.0,0.0004585052728106373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006189821182943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A4M,0.46896290688872067,0.25397426192278577,0.0,0.0,0.2630582891748675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001514004542013626,0.012490537471612415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A4L,0.17138461538461539,0.2276923076923077,0.0,0.0,0.43353846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026153846153846153,0.14123076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1M,0.7003018542475204,0.0,0.0,0.0,0.2069857697283312,0.03607876958459106,0.05663360643955728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1D,0.19740777666999004,0.0,0.0,0.0,0.28414755732801594,0.36689930209371885,0.0036556995679627785,0.14556331006979062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002326354270521768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1V,0.7064770932069511,0.0,0.0,0.0,0.15860979462875197,0.0,0.11595576619273301,0.0,0.010742496050552922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072669826224328595,0.0,0.0,0.0,0.0,0.0,0.0,0.0009478672985781991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2a,0.6249521622655951,0.0,0.0,0.0,0.0,0.0,0.08993494068120934,0.0,0.28511289705319554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2b,0.5995554144172753,0.0,0.0,0.0,0.015242934264845983,0.0,0.2626230549380756,0.0,0.09907907272149889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023499523658304225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Core,0.7440068493150684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482876712328767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007705479452054794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BeltM,0.5964125560538116,0.0,0.0,0.0,0.0,0.0,0.005605381165919282,0.0,0.374813153961136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005605381165919282,0.0,0.0,0.0,0.0,0.0,0.0,0.022608370702541108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BeltL,0.8361990950226245,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0906787330316742,0.0,0.0,0.0,0.0,0.0,0.0,0.046877828054298645,0.021538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.00018099547511312217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PBR,0.9032012195121951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056402439024390245,0.0,0.0,0.0,0.0,0.0,0.0,0.040396341463414635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PBC,0.9794705564559697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020529443544030253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
STR,0.6825063078216989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12867956265769553,0.0,0.0,0.0,0.0,0.0,0.0,0.15180824222035325,0.00042052144659377626,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AI,0.21464646464646464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06691919191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.3484848484848485,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.35984848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DI,0.10021171489061398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796753705010586,0.0,0.0,0.0,0.0,0.0,0.0,0.04234297812279464,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.4318983768525053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GI,0.2777777777777778,0.0,0.0,0.0,0.03392330383480826,0.0,0.0,0.0,0.37413962635201575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071779744346116,0.0,0.0,0.0,0.0,0.0,0.0,0.20698131760078664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ReI,0.3977272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PalR,0.46888646288209607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215065502183406,0.0,0.0,0.0,0.008733624454148471,0.0,0.0,0.16648471615720525,0.0,0.0,0.0,0.0005458515283842794,0.0,0.0,0.0,0.028930131004366814,0.0049126637554585155,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
PalC,0.4107744107744108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47895622895622897,0.0,0.0,0.0,0.0,0.0,0.0,0.004208754208754209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tpt,0.7715404699738904,0.0,0.0,0.0,0.0,0.0,0.07245430809399478,0.0,0.15600522193211488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TPOR,0.7895041481767316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08045533474821531,0.006174030484275516,0.0,0.0,0.003279953694771368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09994211846420992,0.02064441443179626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TPOC,0.9621016365202412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015073212747631352,0.005598621877691645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017226528854435832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FSTR,0.9981167608286252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047080979284369113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014124293785310734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
FSTC,0.9810074318744839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018166804293971925,0.0,0.0,0.0,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEa,0.7171589055988403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019749954701938757,0.025910491030983872,0.000905961224859576,0.11849972821163254,0.04040587062873709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07736908860300779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
TEb,0.539448966812774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012523481527864746,0.1696931747025673,0.052598622417031934,0.10488415779586725,0.1208515967438948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEc,0.8965041398344066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671573137074517,0.03633854645814168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEd,0.6270880361173815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08239277652370203,0.2665914221218962,0.0,0.0,0.023927765237020317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEe,0.8461169702780441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01821668264621285,0.030680728667305847,0.0,0.0,0.1049856184084372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEf,0.7327586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001989389920424403,0.0,0.0,0.0,0.1856763925729443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07957559681697612,1.0
TPPro,0.20880149812734083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39325842696629215,0.09082397003745318,0.0,0.0,0.23876404494382023,0.0,0.0,0.060861423220973786,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0018726591760299626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PrhR,0.37579617834394907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03821656050955414,0.5254777070063694,0.05732484076433121,0.0031847133757961785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PrhC,0.6846789574062301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31532104259376986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Enta,0.5881006864988558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083033671134358,0.0035959463877084014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
