source,A1/A2,A10,A11,A13L,A13M,A13a,A13b,A14C,A14R,A19DI,A19M,A23V,A23a,A23b,A23c,A24a,A24b,A24c,A24d,A25,A29a-c,A29d,A30,A31,A32,A32V,A35,A36,A3a,A3b,A45,A46D,A46V,A47L,A47M,A47O,A4ab,A4c,A6DC,A6DR,A6M,A6Va,A6Vb,A8C,A8aD,A8Av,A8b,A9,AI,AIP,Apri,AuA1,AuAL,AuCL,AuCM,AuCPB,AuML,AuR,AuRM,AuRPB,AuRT,AuRTL,AuRTM,DI,Ent,FST,GI,Gu,Ipro,LIP,MIP,MST,OPAl,OPro,OPt,PE,PEC,PF,PFG,PG,PGM,Pga-IPa,PaIL,PaIM,Pir,ProM,ProSt,ReI,S2E,S2I,S2PR,S2PV,STR,TE1,TE2,TE3,TEO,TF,TFO,TH,TL,TLO,TPO,TPPro,Tpro,TPt,V1,V2,V3,V3A,V4,V4T,V5,V6,V6A,VIP
MST,0.0015291981267322,0.0027672742267458,0.0001770068147623,0,0,0,0,0,0,0.0025069270352289,0.0017709563164108,0,0.0038815293413516,0.0070960726343179,0.000112939050559,0,0,0,0.0002199736031676,0,0,0,0,0,0.0,0.0,0,0,0.0001002070946623,0.0,0.0065194965958324,0.0026136321162532,0,0.003318723936553,0,0,0.0005489363998738,0.0008496176720475,0.0,0.0033409398901927,0.0,0.0052767559668099,0,0.0025615129818992,0.0018500748188451,0.0133946282211309,0.0001127872222248,8.826904404625298e-05,0,0.0063522258577228,0,0.0604070912672357,0,0,0.051107784291177,0.0037963376507369,0.0334117512273671,0,0,0,0.0057268157363252,0,0,0,0,0,0,0,0,0.0136817719347244,0.0068965517241379,0.0,0,0,0.0937189278398155,0.0,0.0033307917653196,0.0021058273987288,0.0376260392411602,0.0809486135100136,0.0014279576633448,0.0510652317153525,0,0,0,0,0,0,0.0018050298920559,0,0,0,0,0,0,0.0059529645712649,0.0001228400622389,0,0,0,0,0,0.0746269745308127,0,0,0,0.0113420576815009,0.0037348713330263,0,0.0083253927740223,0.0061131993791206,0.1172425032249598,0.3122128570102661,0.0041971109506456,0,0
OPAl,0.0,0.0034457024698972,0.0065935038498982,0,0,0,0,0,0,0.0,0.0005903187721369,0,0.0,2.4563333054765467e-05,0.0,0,0,0,0.0001466490687784,0,0,0,0,0,0.0004288164665523,0.0005131765629245,0,0,0.0,3.701510216168197e-05,0.0035485867546936,2.082205472035981e-05,0,0.0001976306244839,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0001260542720938,0.0,0.0003745318352059,0.0047475766826291,0.0,0,4.1074509159615545e-05,0,0.0,0,0,3.9345294302801385e-05,0.0008932559178204,0.0004978526631655,0,0,0,9.290658243136526e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.828777088597902e-05,0.0,9.441247709945635e-05,0.0,0.0084559631012519,0,0,0,0,0,0,0.0005589148022324,0,0,0,0,0,0,0.0029542822545514,0.0,0,0,0,0,0,0.0051063503481692,0,0,0,0.0,0.0,0,0.0,8.007046200656577e-05,0.0,0.0,0.0,0,0
OPro,0.0,0.0047742936672882,0.0113284361447915,0,0,0,0,0,0,0.0,0.0,0,0.0,5.6315819113589015e-05,0.0,0,0,0,0.0,0,0,0,0,0,0.0186535162950257,0.0022036405349111,0,0,0.0,0.0003701510216168,0.0033010109345987,0.0001665764377628,0,0.0008015932617809,0,0,0.0,0.0,0.0,0.0002830066254659,0.0,3.1806615776081425e-05,0,0.0006761092775944,0.0002452783909737,0.000590893531669,0.0062393092262886,0.0001765380880925,0,9.687766866254364e-05,0,0.0,0,0,0.0002163991186654,0.0,2.387603562304515e-05,0,0,0,8.540623605831275e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0004977410215177,0.0,2.6710125744316435e-05,0.0,0.0017570832418185,0,0,0,0,0,0,0.0003594138789051,0,0,0,0,0,0,0.0005637467476149,8.189337482597657e-05,0,0,0,0,0,0.0019404254187382,0,0,0,0.0,0.0,0,0.0,1.3451708366962603e-05,0.0,0.0,0.0,0,0
OPt,0.0,0.0001276650070215,0.001725816443933,0,0,0,0,0,0,0.0112151998944451,0.0188902007083825,0,0.020258766826666,0.0083626424602821,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0014029296472044,0.000812060134094,0,0.0041946777202617,0,0,1.9443904335990668e-05,0.0,0.0,0.0144227114345513,0.0,0.0008972187070525,0,0.0142116704839882,0.0001419647927314,0.0104337823456504,9.194556822361162e-05,0.0013240356606937,0,0.0465315146706454,0,0.0,0,0,0.0014361032420522,0.0,4.9107534626400926e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.1721545039832954,0.0015325670498084,0.1841817362764656,0,0,0.0,0.0002847380410022,0.0048156025522693,0.0078489930316256,0.0741396450342644,0.1699455160831446,0.0166722391495399,0.0,0,0,0,0,0,0,5.529444290848771e-05,0,0,0,0,0,0,0.0036666325708548,0.0,0,0,0,0,0,0.0014002800560112,0,0,0,0.0078726635062761,0.0072364673005092,0,0.0188033171307967,0.0503678351586563,0.0003954732446975,0.0062909571572474,0.0099133843299819,0,0
PE,0.1654082640415432,0.0,4.425170369059209e-05,0,0,0,0,0,0,0.0005277741126797,0.0,0,0.0165613035348588,0.0500591028122044,0.0609117946015133,0,0,0,0.0297754439680362,0,0,0,0,0,0.0,0.0,0,0,0.0994009561098121,0.0129985750612846,0.0113884877243655,2.082205472035981e-05,0,0.0008401322136789,0,0,0.1862112260649496,0.0327102803738317,0.2012610946415458,0.0347037006873845,0.0310397477897372,0.0361691033507468,0,0.0592840943930458,0.0027350343498069,0.0143250334089209,7.0915950415567456e-06,0.0,0,0.0783353118511274,0,0.0,0,0,0.0014951211835064,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0024359447525568,0.0942528735632184,0.0043760859772186,0,0,0.0053473229713157,0.0,0.2349211445082066,0.2056053296577073,0.1418778065976365,0.0171806849987644,0.0,0.0001098177026136,0,0,0,0,0,0,0.0753673388384998,0,0,0,0,0,0,0.0014744145706851,4.094668741298829e-05,0,0,0,0,0,6.506389493711351e-05,0,0,0,7.644437048618631e-05,2.575936522037916e-05,0,0.0030354216378444,0.0030500289890429,0.0021195558782346,0.0048766835241358,0.0343935930813535,0,0
PEC,0.0015929147153461,0.0,0.0,0,0,0,0,0,0,0.0019791529225491,0.0,0,0.0207099506751598,0.0406379106239317,0.0,0,0,0,3.666226719460332e-05,0,0,0,0,0,0.0,0.0,0,0,0.0002814383345198,0.0,8.252527336496802e-05,0.0,0,0.0002883553411128,0,0,0.0065578959452714,0.0029736618521665,0.0082796437955412,0.0089225987275786,0.0010047599908423,0.0027678559279367,0,0.0219532062495867,0.0012507240187396,0.003747468150714,4.0739835411064935e-05,0.0,0,0.0010807972851354,0,0.0,0,0,0.0,0.0,4.9107534626400926e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.2398467432950191,0.0014801467275886,0,0,0.0007568148772367,0.003132118451025,0.0,0.0001914388544298,0.0104544268526883,0.0022097579298071,0.0001549522746993,0.0001098177026136,0,0,0,0,0,0,0.0005996865063027,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,5.001000200040008e-05,0,0,0,0.0002391886687323,0.0003905672275492,0,0.005970723180029,0.0013576003499103,0.001575014475383,0.0049335332842122,0.0328400234660507,0,0
PF,0.0611360667749848,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0002374380435105,0.0014132393929223,0.0,0,0,0,0.0052712171649228,0,0,0,0,0,0.0,0.0,0,0,0.0232622653770744,0.0126987651206126,0.0007839900969671,0.0,0,0.0027767921342522,0,0,0.0064173680996334,0.0293118096856414,0.0039828500480186,0.0028974030683077,0.0008382014999693,0.0990967383269966,0,0.0319901320733166,0.0023263124701744,0.0028735632183908,0.0,0.0,0,0.0224158933516853,0,0.0,0,0,0.0021246458923512,0.0,2.387603562304515e-05,0,0,0,2.3226645607841318e-05,0,0,0,0,0,0,0,0,0.0,0.0061302681992337,0.0023811056052513,0,0,0.0019394066463989,0.0005694760820045,0.0001203900638067,0.0,0.062476445594023,0.0067111205801533,0.0,0.0003294531078409,0,0,0,0,0,0,0.0689817404537158,0,0,0,0,0,0,0.0025151777970511,0.0,0,0,0,0,0,9.03233576202806e-05,0,0,0,5.443926530178353e-05,0.0,0,0.0,0.0005338030800437,0.0002214348981399,0.000266733986176,0.0,0,0
PFG,0.041256491127465,4.493574188909859e-05,0.0004867687405965,0,0,0,0,0,0,0.0001319435281699,0.0,0,0.0054610750007419,0.029922715861339,0.0106915634529232,0,0,0,0.003730669746773,0,0,0,0,0,0.0,0.0,0,0,0.0156907920294498,0.0019310379726154,0.0009903032803796,0.0,0,0.0104461896591733,0,0,0.011113799700833,0.0016992353440951,0.0087807266955684,0.0098367981892231,0.0026299165479984,0.0268513132016186,0,0.0330498145442959,0.0126554069906505,0.0049013236241826,0.0004797924687357,0.0006178833083237,0,0.1542778321980742,0,0.0,0,0,0.0333328658644901,0.0,0.0062351593109222,0,0,0,0.0001558117793705,0,0,0,0,0,0,0,0,0.0140845070422535,0.0061302681992337,0.0383551065062101,0,0,0.0344050976659405,0.0187927107061503,0.0062602833179501,0.2168236465272992,0.0,0.0863634427486881,0.0001549522746993,0.0209751811992093,0,0,0,0,0,0,0.0905485710661398,0,0,0,0,0,0,0.0079643383023303,4.094668741298829e-05,0,0,0,0,0,0.0041056413847952,0,0,0,0.0009775715146051,9.856682588936676e-05,0,0.0024938565146383,0.0005071129260415,0.00638219293038,0.0167122947617971,0.0054947358223475,0,0
PG,0.0025805218388607,0.00024714658039,0.0016815647402424,0,0,0,0,0,0,0.0051457975986277,0.0023612750885478,0,0.0119598762630176,0.0237697521130754,0.0,0,0,0,0.0017597888253409,0,0,0,0,0,0.0,0.0,0,0,0.0006154619833942,0.0,0.0001650505467299,0.0004912806427616,0,0.0084905297209494,0,0,0.0011453885002349,0.0,0.0001081314878892,0.0166536174018957,0.000247278698184,0.0017116041420037,0,0.0245128030562619,0.0065041525886161,0.0057624708485232,0.0001535014558735,0.001765380880925,0,0.0929466805359332,0,0.0,0,0,0.0077903682719546,0.0,0.0020684606130526,0,0,0,0.0,0,0,0,0,0,0,0,0,0.1130725571559669,0.0,0.3130188557822254,0,0,0.0797869013872535,0.0,0.0035314418716641,0.0028715828164484,0.1348343301776793,0.0,0.0236918992816184,0.0026356248627278,0,0,0,0,0,0,0.0025731817196271,0,0,0,0,0,0,0.0216871246386741,8.189337482597657e-05,0,0,0,0,0,0.0015421401857296,0,0,0,0.0020460986705006,0.0009924824512874,0,0.010923387109474,0.0046054396197442,0.0010221496763969,0.0104193574900782,0.0009327995768498,0,0
PGM,0.0,6.740361283364789e-05,0.0001770068147623,0,0,0,0,0,0,0.0,0.1800472255017709,0,0.0580513772383927,0.121265958885985,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,8.252527336496802e-05,0.0039145462874276,0,0.0014153773089714,0,0,5.842827928717499e-05,0.0,0.0005858821463952,0.034450782260214,0.0,0.0018003905240097,0,0.0111682206472013,0.0126826543615728,0.0072882191957301,0.0016139391315568,0.0001765380880925,0,0.010221523999988,0,0.0,0,0,0.0010426502990242,0.0,0.0004541669820604,0,0,0,0.0,0,0,0,0,0,0,0,0,0.039480509117025,0.0,0.0030246476607246,0,0,0.0048226674509873,0.0,0.0178177294433966,0.0,0.0024166072418984,0.0092070806512614,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.000288709507881,0.0,0,0,0,0,0,0.0023504700940188,0,0,0,7.644437048618631e-05,0.0004782359857205,0,0.0050700864897107,0.0,0.0001378549765646,0.0028828168655912,0.0,0,0
Pga-IPa,9.557488292076844e-05,0.0130926491568061,0.0095583679971678,0,0,0,0,0,0,0.0,0.0005903187721369,0,0.0003264773098269,0.0004234822269401,0.0,0,0,0,3.666226719460332e-05,0,0,0,0,0,0.0,0.0002113079964983,0,0,0.0,1.233836738722732e-05,0.0208788941613369,0.0023396199344161,0,0.0054637708742667,0,0,0.0,0.0,0.0,0.0030144333670093,0.0,0.0021295663340455,0,0.0032153420260058,0.0020836611311728,0.0092812912794669,0.0020306046436859,0.0005296142642775,0,0.0139881184869974,0,0.0032829940906106,0,0,0.0152642211813249,0.0,0.0033819534252553,0,0,0,0.000423281007105,0,0,0,0,0,0,0,0,0.0003541076487252,0.0,0.0003861252332839,0,0,0.0060278855225914,0.0,0.0,0.0001914388544298,3.9616512162269234e-05,0.0074097493264137,6.198090987975704e-05,0.0,0,0,0,0,0,0,0.0057178108559424,0,0,0,0,0,0,0.1405033971606654,0.0004504135615428,0,0,0,0,0,0.0297152072071546,0,0,0,0.0006918007466236,8.97757165498212e-05,0,0.000270782561603,0.0014607634617177,0.0577356748247345,0.0012286866110983,0.0,0,0
PaIL,0.0,0.0009735202492211,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,7.869058860560277e-05,0.002009825815096,0.0013970092365594,0,0,0,0.0336790595526126,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002196354052273,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0005031868500503,0.0,0,0,0,0,0,0.0018608165542303,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
PaIM,0.0,0.0015272723086816,0.0004867687405965,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.000392429136354,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4183190083113493e-05,0.0,0,0.0,0,0.0,0,0,0.0002163991186654,0.0004466279589102,0.0006248433163401,0,0,0,0.0121486059677091,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0002297266253158,0.0,0.0,2.3044660552150065e-05,0.0001098177026136,0,0,0,0,0,0,4.674207721791156e-05,0,0,0,0,0,0,0.0008534911832262,0.0,0,0,0,0,0,0.0019016388332161,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
Pir,0.0,0.0002130519935946,0.0004867687405965,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0004288164665523,3.0186856642617805e-05,0,0,0.0,0.0,0.0001650505467299,0.0,0,3.609456776755098e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.145947928126146e-05,0.0,0.0,0.0031097368168734,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.947647242131505e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0005636978579481,0.0,0.0,0.0007687239182956,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6.732641300574145e-05,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
ProM,0.0002548663544553,0.0008787354794407,0.0063722453314452,0,0,0,0,0,0,0.0,0.0,0,0.0,6.126853303190308e-05,0.0,0,0,0,0.0029329813755682,0,0,0,0,0,0.0,0.0,0,0,0.0044759168949161,0.011072048007832,0.0194759645141324,6.246616416107942e-05,0,0.0031344998749565,0,0,0.000408418557335,0.0012744265080713,0.0006214493615159,0.0039933949646907,0.0028028707274602,0.0125766734718478,0,0.0031459464252436,0.0,0.0016674314493317,0.0238205552797938,8.826904404625298e-05,0,0.0021553716865302,0,0.0,0,0,0.0007672332389046,0.0,0.0,0,0,0,0.0001011325352931,0,0,0,0,0,0,0,0,0.0,0.0,0.0001287084110946,0,0,5.241639584862145e-05,0.0,0.0,0.0084998851366873,0.0028977223140652,0.0002865012701795,0.0,0.0041730726993191,0,0,0,0,0,0,0.0121829547707533,0,0,0,0,0,0,0.0005637467476149,0.0002047334370649,0,0,0,0,0,0.0003612934304811,0,0,0,0.0,0.0,0,0.0,2.669015400218859e-05,0.0,0.0,0.0,0,0
ProSt,0.0,0.0021250017021386,0.0015488096291707,0,0,0,0,0,0,0.0,0.0070838252656434,0,0.0036375726767078,0.0041979434592558,0.0,0,0,0,0.0,0,0,0,0,0,0.0019296740994854,0.0017810245419144,0,0,0.0,0.0,0.0,0.0034688344677731,0,0.0003592146348465,0,0,0.0,0.0,0.0,0.0007841577050658,0.0,3.1806615776081425e-05,0,0.0,0.0016577667529786,4.419889502762432e-05,0.003850476826436,0.00070615235237,0,0.0001174149232423,0,0.0,0,0,0.0007082152974504,0.0,0.0053575214219285,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0011737089201877,0.0,0.0073363794323959,0,0,0.0016478936066633,0.0002847380410022,0.0,0.0,0.0,0.0035193201515511,0.0107006682905853,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0007188383572147,0.0,0,0,0,0,0,0.0172988532794172,0,0,0,0.0,1.2953032304862567e-05,0,7.456009543692215e-05,8.656884387309007e-05,0.0,0.010753763505623,0.0001905850962454,0,0
ReI,0.0091433304660868,0.0002773653058662,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0007858631191541,0.0042163912208711,0,0,0,0.0068110323870962,0,0,0,0,0,0.0,0.0,0,0,0.0041114408550425,0.0023432370872401,0.0,0.0,0,0.0,0,0,0.0021354468617312,0.0008496176720475,0.0005838854565022,0.0001210596262266,8.662508662508664e-05,0.0013713537992455,0,0.0005042170883755,0.0022256259239042,1.4732965009208102e-05,1.943861286058627e-05,0.0,0,0.0,0,0.0013131976362442,0,0,0.0668794039460603,0.0,0.0815977934556039,0,0,0,0.0044672533465948,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0003144983750917,0.0170842824601366,0.0,0.0005360287924037,0.0028581058019029,0.0011072025415786,0.0,0.006808697562047,0,0,0,0,0,0,0.0305074695700289,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0177758891333875,0,0,0,5.443926530178353e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
S2E,0.0694192232947848,9.579645169942908e-05,8.850340738118418e-05,0,0,0,0,0,0,0.0,0.0,0,0.000148398777194,0.004334378142685,0.0013176222565222,0,0,0,0.0033729285819035,0,0,0,0,0,0.0,0.0,0,0,0.0369737331835114,0.0078598739317214,0.0,0.0,0,0.0006701125294154,0,0,0.0126151029643036,0.0025488530161427,0.0076616373520211,0.0046645944821579,0.0042500861917257,0.0561063142754509,0,0.0176600344460675,0.0067362860715217,0.000218951025052,0.0001397963450673,0.0,0,0.0010691800766624,0,0.0006565988181221,0,0,0.0041885208350863,0.0,0.0009167775973378,0,0,0,1.947647242131505e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0001930626166419,0,0,0.0012579935003669,0.0062642369020501,0.0001203900638067,0.0255762309518339,0.0207503876567275,0.0031144953787399,0.0,0.0014276301339775,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0003035559410234,4.094668741298829e-05,0,0,0,0,0,0.0014344592288121,0,0,0,0.0001088785306035,3.0795762503079576e-05,0,0.0,0.0,7.381163271331562e-05,0.0004194826251572,0.0,0,0
S2I,0.0560705979801841,6.40950322289844e-05,0.0,0,0,0,0,0,0,0.0,0.0,0,2.9679755438815187e-05,0.003553367886706,0.0128374054135451,0,0,0,0.0067532550134196,0,0,0,0,0,0.0,6.037371328523561e-05,0,0,0.0409480679127074,0.0127445964198118,0.0,0.0,0,4.7304159249486434e-05,0,0,0.0134844046435206,0.0,0.0033979543075304,0.0003902975679668,0.0009058799439214,0.0074959323618446,0,0.0002177301063439,0.0036956171243533,0.000237311119721,7.0915950415567456e-06,0.0,0,2.053725457980777e-05,0,0.0,0,0,0.0340147860395104,0.0,0.0035659127978288,0,0,0,0.0001086328816661,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,5.241639584862145e-05,0.0367312072892938,0.0,0.0003828777088597,0.0054298293309936,0.0010581609752197,0.0,0.0059301559411377,0,0,0,0,0,0,0.0758545497176879,0,0,0,0,0,0,0.0002601908065915,0.0,0,0,0,0,0,0.0034011619569653,0,0,0,8.687342541916427e-05,0.0,0,0.0,0.0,0.0005904930617065,4.29553264604811e-05,0.0,0,0
S2PR,0.0001592914715346,0.0003337094835635,0.0007965306664306,0,0,0,0,0,0,0.0,0.0,0,0.0,2.042284434396769e-05,3.764635018634943e-05,0,0,0,7.332453438920664e-05,0,0,0,0,0,0.0,0.0,0,0,0.0005344378381989,0.0163035157800164,0.0041675263049308,0.0,0,0.0013702389128685,0,0,0.0,0.0012744265080713,0.0,0.000265451732871,0.0001283961810277,0.0089841815760222,0,0.0001489732306563,0.0001419647927314,1.0689470871191876e-05,0.0011696615400058,0.0,0,6.161176373942331e-05,0,0.0,0,0,0.0006491973559962,0.0,2.387603562304515e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.435420554733252e-05,0,0,0.0,0.0,0.0,0.0167317558771728,0.0,0.0001762013195096,0.0,0.0003294531078409,0,0,0,0,0,0,0.019031771405319,0,0,0,0,0,0,0.0020381613183,0.0,0,0,0,0,0,0.0001957006081772,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
S2PV,0.0019114976584153,0.0,8.850340738118418e-05,0,0,0,0,0,0,0.0,0.0,0,0.0,8.664409129418486e-05,0.0,0,0,0,0.0016498020237571,0,0,0,0,0,0.0,0.0,0,0,0.0091522479791569,0.0141595249876252,0.0019806065607592,0.0,0,0.0010046544049434,0,0,5.842827928717499e-05,0.0042480883602378,0.0,0.0007871718641948,0.000375939849624,0.0300665150361116,0,2.291895856252292e-05,0.0,0.0,0.0007931295400267,0.0,0,5.58031595029281e-05,0,0.0,0,0,0.0015934844192634,0.0,7.569449701006738e-05,0,0,0,9.738236210657526e-05,0,0,0,0,0,0,0,0,0.0,0.0,6.435420554733252e-05,0,0,0.0,0.0,0.0,0.0266482885366414,0.0067643742953776,0.0004133015829199,0.0,0.0047221612123874,0,0,0,0,0,0,0.0636025247079757,0,0,0,0,0,0,6.732641300574145e-05,0.0,0,0,0,0,0,0.0008430180044559,0,0,0,4.3436712709582136e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
STR,0.0,0.0223169873090023,0.0018143198513142,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0081475128644939,0.0042261599299664,0,0,0.0,0.0,0.0,4.164410944071961e-05,0,1.804728388377549e-05,0,0,0.0,0.0,0.0,0.0001210596262266,0.0,0.0,0,0.0,0.0,0.0,0.0007976804660985,0.0,0,0.0,0,0.0019697964543663,0,0,0.0006098520616934,0.0133988387673068,0.0080173490203965,0,0,0,0.0820479057563618,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,9.179786110983611e-06,2.3044660552150065e-05,0.0024159894575005,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0337135189533713,0.0,0,0,0,0,0,0.0087626515487959,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
